,t [s],collide,terminated,x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],hat_x_position_mid [m],hat_u_velo [m/s],hat_y_position_mid [m],hat_vm_velo [m/s],hat_psi [rad],hat_r_angvelo [rad/s],delta_rudder [rad],n_prop [rps],true_wind_speed [m/s],true_wind_direction [rad],hat_delta_rudder [rad],cmd_delta_rudder [rad],hat_n_prop [rps],cmd_n_prop [rps],hat_true_wind_speed [m/s],hat_true_wind_direction [rad]
3136,313.60000000000275,1.0,1.0,87.4154876027904,0.3370166028480289,31.8746039441954,-0.01184776206308268,0.5367186455195868,0.006803514096357793,87.43101208718105,0.3140726517354765,31.914351371421052,-0.007579744244581617,0.5409849226919452,0.006091199669799748,-0.005148742498899628,10.0,0.4791818602230916,1.8601492928913788,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.4791818602230916,1.8601492928913788
3137,313.7000000000028,1.0,1.0,87.44505630880309,0.3370981726329975,31.890818049947715,-0.0118225195629126,0.5373989969292228,0.006786602430486086,87.46719852470186,0.3387320357861508,31.840967798270796,-0.006987700954381521,0.5381686439458131,0.004241898501246952,-0.005148742498899628,10.0,0.4856928618631963,1.8611101364157716,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.4856928618631963,1.8611101364157716
3138,313.8000000000028,1.0,1.0,87.47461969170719,0.3371795885405606,31.907058613080782,-0.011797863249457485,0.5380776571722715,0.006769631909206721,87.47615083883643,0.3433130245047955,31.879864915441864,-0.022026205591959794,0.5387534239213294,0.0077596876885484365,-0.005148742498899628,10.0,0.4881313034201324,1.844021644378331,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.4881313034201324,1.844021644378331
3139,313.9000000000028,1.0,1.0,87.50417777352422,0.33726071412080993,31.92332552564447,-0.011773513942088617,0.5387546203631923,0.006752492547739927,87.50132288664787,0.35138923335941524,31.95320709138526,-0.005249568430724914,0.5398939396390925,0.006318504362646717,-0.005148742498899628,10.0,0.48009583239883474,1.8391036327641106,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.48009583239883474,1.8391036327641106
3140,314.00000000000284,1.0,1.0,87.53373055058498,0.33734185212983114,31.93961869652052,-0.011748692120961659,0.5394298696179665,0.006735644611244402,87.51522728607051,0.34087100972141404,31.93112296472588,-0.009888685470480805,0.5383636544356439,0.005845891238851152,-0.005148742498899628,10.0,0.486858320997254,1.8457368161061374,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.486858320997254,1.8457368161061374
3141,314.10000000000286,1.0,1.0,87.56327800564715,0.3374228876828161,31.9559381165163,-0.01172446811923799,0.540103434079091,0.006718795556929076,87.54729179832329,0.35195549687425093,31.969372625735236,-0.019653319737857874,0.5396563084987747,0.004731325862027621,-0.005148742498899628,10.0,0.4873318032858647,1.8339287182686497,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.4873318032858647,1.8339287182686497
3142,314.2000000000029,1.0,1.0,87.59282016622687,0.3375037212145973,31.97228367955741,-0.011700392284213448,0.540775313634784,0.006701905158763978,87.54703173141654,0.32415476748031485,31.939709519606836,-0.005406234256019804,0.5435578905702431,0.0047294208925765455,-0.005148742498899628,10.0,0.4901246496919456,1.829848524358615,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.4901246496919456,1.829848524358615
3143,314.3000000000029,1.0,1.0,87.62235702840177,0.3375843980165569,31.988655313043253,-0.011676626431206674,0.5414455041506606,0.006685004987522592,87.67298818405806,0.3195118698171673,32.01089632243122,-0.005328522025302788,0.536708497883422,0.00404166435878511,-0.005148742498899628,10.0,0.48818245077358097,1.824080628231898,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.48818245077358097,1.824080628231898
3144,314.40000000000293,1.0,1.0,87.6518886007137,0.3376649787296487,32.00505293270818,-0.011652820414498105,0.5421140046494131,0.006668217994292249,87.60401982728078,0.33876882633314587,31.989840234464587,-0.011300170238530504,0.5371024400254223,0.007625744197088898,-0.005148742498899628,10.0,0.4902467447491,1.8316502031361077,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.4902467447491,1.8316502031361077
3145,314.50000000000296,1.0,1.0,87.6814148790481,0.3377455409981226,32.021476487395304,-0.011629267080203596,0.5427808264488424,0.006651583906623554,87.66567678082853,0.3271493060840484,32.02291557502636,-0.02467551194272906,0.5422481223935947,0.005357921410558973,-0.005148742498899628,10.0,0.4804592750135498,1.8366300976626375,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.4804592750135498,1.8366300976626375
3146,314.600000000003,1.0,1.0,87.71093588101061,0.3378262528259315,32.03792590520565,-0.011605102205748891,0.5434459848395049,0.0066354144010586065,87.65158872127755,0.3326404884477761,32.06195863518218,-0.0048990448334922405,0.5430877201372417,0.00694763741627567,-0.005148742498899628,10.0,0.4814898364075283,1.834779201975588,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.4814898364075283,1.834779201975588
3147,314.700000000003,1.0,1.0,87.74045159381973,0.3379068604620024,32.05440119738293,-0.011581122403314043,0.544109526279611,0.006619291863520786,87.75013383273787,0.3404858380900103,32.08249621447188,-0.02567706108162935,0.5458462489381006,0.005608047716073189,-0.005148742498899628,10.0,0.4815540402734219,1.8326599902843888,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.4815540402734219,1.8326599902843888
3148,314.800000000003,1.0,1.0,87.76996202346035,0.3379873766264423,32.07090229522097,-0.011557256233053089,0.5447714554659632,0.006603242402461962,87.78213425091724,0.3463481929567272,32.0477511389197,-0.016338883325781504,0.5452522276004098,0.002768781424518338,-0.005148742498899628,10.0,0.48708925078939824,1.841874731754762,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.48708925078939824,1.841874731754762
3149,314.90000000000305,1.0,1.0,87.79946717339027,0.33806783189518186,32.0874291369313,-0.011533896404262082,0.5454317797062095,0.006587242448796304,87.75795808543376,0.3180578103699691,32.0694797808247,-0.017357569437294922,0.5459649743438526,0.005846529574285807,-0.005148742498899628,10.0,0.48334605539603925,1.8504685832092602,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.48334605539603925,1.8504685832092602
3150,315.00000000000307,1.0,1.0,87.82896707008409,0.33814837195985753,32.10398162895938,-0.01151036272026353,0.5460905039510893,0.0065715591508721215,87.83109765560688,0.35236587098478106,32.10975934934733,-0.020833427689459012,0.5456813580524984,0.008899785681425949,-0.005148742498899628,10.0,0.4801732822050162,1.8463345831432587,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.4801732822050162,1.8463345831432587
3151,315.1000000000031,1.0,1.0,87.85846171727145,0.33822884909226547,32.12055974364062,-0.011486709876195903,0.5467476598661767,0.0065560090040817235,87.88495911756006,0.34569718375335085,32.130849225469596,-0.011202050161786548,0.5431420492411817,0.007727000807104404,-0.005148742498899628,10.0,0.4733524170903506,1.8579940946184705,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.4733524170903506,1.8579940946184705
3152,315.2000000000031,1.0,1.0,87.88795110846291,0.3383094885118832,32.13716344189666,-0.011462669267132523,0.547403260766585,0.0065408762123966195,87.88073649993092,0.34188169938873497,32.133438306984296,0.0016685843337613214,0.5457313961804422,0.007362919755498097,-0.005148742498899628,10.0,0.47671794174961263,1.8614905902056975,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.47671794174961263,1.8614905902056975
3153,315.30000000000314,1.0,1.0,87.91743524230267,0.3383900407829163,32.15379271968491,-0.011438981374646225,0.5480573483878248,0.0065257613552361145,87.90459608507415,0.32364002433516237,32.16952740759974,-0.007015728457127107,0.5486501052319421,0.007218023739312212,-0.005148742498899628,10.0,0.47479032923491304,1.8556732541904657,-0.005148742498899628,-0.005148742498899628,10.0,10.0,0.47479032923491304,1.8556732541904657
