,t [s],collide,terminated,x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],hat_x_position_mid [m],hat_u_velo [m/s],hat_y_position_mid [m],hat_vm_velo [m/s],hat_psi [rad],hat_r_angvelo [rad/s],delta_rudder [rad],n_prop [rps],true_wind_speed [m/s],true_wind_direction [rad]
1754,175.39999999999543,0.0,0.0,48.63457593339503,0.3226266279045948,-5.2965348517018285,0.015543168630840489,-0.3177878840787025,-0.016081725479470243,48.65566849061009,0.330130374437423,-5.284558844013056,0.03686687108330022,-0.3180873027644134,-0.01436731828660344,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1755,175.49999999999542,0.0,0.0,48.665708842002964,0.3226917972465108,-5.305139345460989,0.015502066942582653,-0.31939605662664944,-0.016049313255093463,48.662049587327054,0.3170784172120052,-5.321813157300391,0.02236269872339643,-0.3187184916648578,-0.015135403323111033,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1756,175.59999999999542,0.0,0.0,48.696832769624535,0.32275713769706893,-5.313799843732088,0.015461238666632493,-0.3210009879521587,-0.016017071364780876,48.70410464320778,0.30803625899094284,-5.324713796294588,0.010246288364379963,-0.3230170774609895,-0.017339241690490483,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1757,175.6999999999954,0.0,0.0,48.72794766974921,0.32282264697137103,-5.322516218470835,0.015420681590566048,-0.3226026950886367,-0.015984998730738983,48.70528480473942,0.3397803086636338,-5.327035814744505,0.0077848182509531235,-0.321410336622145,-0.016506579038398222,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1758,175.7999999999954,0.0,0.0,48.75905349607047,0.322888322806633,-5.3312883423330915,0.015380393527163135,-0.3242011949617105,-0.015953094283481403,48.72362326442967,0.3239659964296071,-5.376425761161013,0.02924814396993477,-0.32415544284575126,-0.015310644627023348,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1759,175.8999999999954,0.0,0.0,48.79015020248338,0.3229541629619272,-5.340116088668845,0.015340372314058316,-0.3257965043900586,-0.01592135696179216,48.82986595671068,0.31806139600299765,-5.342322440022427,0.014616928799541117,-0.32457876641153915,-0.016327909405718283,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1760,175.9999999999954,0.0,0.0,48.82123774308224,0.3230201652179292,-5.348999331516234,0.015300615813452444,-0.3273886400862377,-0.0158897857126932,48.7778154594986,0.3232623028524236,-5.321446794692001,-0.00459498814236339,-0.32917009475149667,-0.014251374477375171,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1761,176.0999999999954,0.0,0.0,48.852316072158246,0.3230863273766672,-5.357937945595643,0.015261121911691043,-0.3289776186575069,-0.01585837949139797,48.85295644251276,0.31140286098153347,-5.2958873048798925,0.03709635526179157,-0.3293193718923766,-0.016082624226014076,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1762,176.19999999999538,0.0,0.0,48.88338514419715,0.3231526472612756,-5.366931806303863,0.015221888518905984,-0.3305634566066466,-0.01582713726126859,48.90699978486746,0.3285264402829566,-5.390582759608628,0.01209122622249905,-0.33056001271627855,-0.015591508207399523,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1763,176.29999999999538,0.0,0.0,48.91444491387701,0.323219122715752,-5.375980789708315,0.015182913568677509,-0.3321461703327734,-0.015796057993773212,48.878088301151145,0.32029117582880035,-5.373076585179049,0.00815931396985141,-0.33095029115410957,-0.014775988949506267,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1764,176.39999999999537,0.0,0.0,48.94549533606595,0.32328575160471723,-5.385084772541342,0.015144195017702033,-0.3337257761321506,-0.015765140668442378,48.96785571087354,0.31737999784156296,-5.388243031018145,0.0027921831125229096,-0.33726190480876067,-0.016618045290773768,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1765,176.49999999999537,0.0,0.0,48.97653636581991,0.32335253181317936,-5.3942436321945575,0.015105730845465624,-0.33530229019899477,-0.01573438427282452,49.00420202385652,0.33194599964975063,-5.383195900584519,0.017589341479603834,-0.33446599371255664,-0.016161605931978407,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1766,176.59999999999536,0.0,0.0,49.00756795838047,0.32341946124630044,-5.4034572467132564,0.015067519053923038,-0.3368757286262771,-0.01570378780244056,49.02718682283972,0.31623002152702523,-5.405043402095157,0.025810843933486736,-0.33732305151137104,-0.018553959740895964,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1767,176.69999999999536,0.0,0.0,49.038590069172685,0.32348653782916664,-5.4127254947908865,0.015029557667182208,-0.3384461074065211,-0.015673350260737674,49.07965978610334,0.3302899207745757,-5.404043913226212,0.04645493540261114,-0.3382869642905492,-0.01760967876425169,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1768,176.79999999999535,0.0,0.0,49.06960265380295,0.3235537595065617,-5.42204825576358,0.014991844731188439,-0.3400134424325948,-0.01564307065892467,49.058237015658186,0.32340625829269815,-5.471226655753193,0.017113936013403868,-0.3379805222636726,-0.012862402850818966,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1769,176.89999999999534,0.0,0.0,49.10060566805692,0.3236211242427435,-5.431425409604743,0.014954378313419408,-0.3415777494984872,-0.015612948015941572,49.0898800674233,0.33507512611121226,-5.410012121704602,0.030705154458752097,-0.3422826627885289,-0.01681598979968468,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1770,176.99999999999534,0.0,0.0,49.13159906789739,0.3236886300212241,-5.440856836919703,0.014917156502590049,-0.34313904430008124,-0.01558298135852489,49.11197833273353,0.31033391408075944,-5.435865927007128,0.013505290614444939,-0.3424027410048042,-0.015999890254376044,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1771,177.09999999999533,0.0,0.0,49.16258280946228,0.3237562748445524,-5.450342418940413,0.01488017740835788,-0.34469734243593364,-0.015553169721158205,49.193217207114785,0.327785348765604,-5.462055716590464,0.01628729487961869,-0.3459569842863853,-0.015118710289750863,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1772,177.19999999999533,0.0,0.0,49.19355684906258,0.3238240567340992,-5.459882037520215,0.014843439161033265,-0.3462526594080494,-0.015523512146022229,49.20509060289773,0.32122362122298737,-5.454857433573673,0.01679130413726845,-0.3424657322429432,-0.016327464089320072,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1773,177.29999999999532,0.0,0.0,49.22452114318039,0.323891973729846,-5.469475575128652,0.014806939911294508,-0.3478050106226515,-0.015494007682944361,49.271456212190444,0.31390590480248026,-5.513025148332438,0.025562421134647944,-0.34768659237987015,-0.015727764065424667,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1774,177.39999999999532,0.0,0.0,49.255475648466906,0.3239600238901763,-5.479122914846348,0.014770677829907696,-0.34935441139094586,-0.015464655389347803,49.230278878745345,0.32240481908241847,-5.464016322105983,0.015205498853803642,-0.3483903690442355,-0.015502486259710967,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1775,177.4999999999953,0.0,0.0,49.2864203217405,0.32402820529166965,-5.488823940359927,0.014734651107451186,-0.35090087692988053,-0.015435454330200257,49.2265184181614,0.3424376543379332,-5.48210525710866,0.0024147210635386517,-0.3524259834749007,-0.014700645313776699,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1776,177.5999999999953,0.0,0.0,49.317355119984796,0.32409651602889866,-5.498578535956996,0.014698857954044667,-0.35244442236290047,-0.015406403577962255,49.30406021762352,0.3537113600463622,-5.49901800580271,0.04369617880689921,-0.35762372599530606,-0.012006632823581272,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1777,177.6999999999953,0.0,0.0,49.34828000034677,0.32416495421422886,-5.508386586521183,0.014663296599082677,-0.35398506272069663,-0.015377502212535154,49.406848565618596,0.32616448916055907,-5.480443804615323,0.006485208144836987,-0.3536927052347792,-0.011086228564004097,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
1778,177.7999999999953,0.0,0.0,49.37919492013487,0.32423351797762096,-5.51824797752722,0.014627965290972525,-0.35552281294195004,-0.015348749321208818,49.37316573195017,0.32739398025797284,-5.536045440629336,0.014027841243089312,-0.3553942369305883,-0.017902905380735374,-0.10645135140273759,10.0,1.032378321432295,1.15569329100809
